origin_product_no,seller_management_code,status_type,name
12046961162,510641,SUSPENSION,"[디즈니] 가방에 쏙 보온보냉텀블러 230ml 디즈니에디션 레드"
12046961011,510645,SALE,"[디즈니] 가방에 쏙 보온보냉텀블러 230ml 디즈니에디션 그린"
12045965118,510490,SALE,"디즈니 프린세스 미녀와 야수 루미에 야광 뱃지"
12045964316,510489,SALE,"디즈니 밤비 머리핀"
12045964186,510488,SALE,"디즈니 아리스토캣 마리 머리핀"
12045963234,510491,SALE,"디즈니 미키와 친구들 아크릴 키링"
12045963055,510493,SALE,"디즈니 미키와 친구들 한국 전통 우표키링"
12045962949,510492,SALE,"디즈니 미키와 친구들 기타 피크 키링"
12045797827,510487,SALE,"디즈니 이상한 나라의 앨리스 흰 토끼 체인 뱃지"
12045797070,510486,SALE,"디즈니 미키와 친구들 Tools and equipmen"
12024252574,510126,SUSPENSION,"내셔널지오그래픽 갤럭시S25시리즈 네이쳐 우드 케이스"
12024252447,510124,SUSPENSION,"내셔널지오그래픽 갤럭시S25시리즈 소프트 케이스"
12024252329,510125,SUSPENSION,"내셔널지오그래픽 갤럭시S25시리즈 맥세이프 러기드 케이스"
12020000161,510406,SALE,"디즈니 엘리오 아크릴 키링"
12020000061,510405,SALE,"디즈니 엘리오 쉐이크 키링"
12019998753,510407,SALE,"디즈니 미키와 친구들 스티커팩(5 pieces)"
12002201404,510316,SALE,"디즈니 엘리오 팔찌"
12002199613,510317,SALE,"디즈니 엘리오 메탈 참 키링"
11999024017,510302,SALE,"[디즈니] 위니더푸_투피스 잠옷"
11999020824,510300,SALE,"[디즈니] 미키_가죽지갑(6단)"
11998712139,510298,SALE,"디즈니 시리즈 깎지 않는 연필 자이 탄소펜"
11998553817,510296,SALE,"디즈니 인사이드 아웃2 차량용 방향제 디퓨저 캐릭터"
11998553475,510299,SALE,"디즈니 스티치 차량용 방향제 디퓨저 송풍구 모니터걸이"
11998552056,510295,SUSPENSION,"[디즈니] 레디백 12형+스티커 세트 2 color"
11997730492,510294,SALE,"[디즈니] 레디백 키링 세트 2 style"
11993779518,510267,SALE,"스타워즈 The Clone Wars 랜덤 뱃지"
11992400856,510261,SALE,"디즈니 아리스토캣 마리 리본 키링"
11992400484,510263,SALE,"디즈니 스티치 미니 토트백 키링"
11987456549,510264,SALE,"디즈니 스티치 토트백"
11987454065,510266,SALE,"디즈니 주토피아 머리끈"
11987453818,510262,SALE,"디즈니 아리스토캣 마리 머리끈"
11987449390,510265,SALE,"디즈니 엘리오 단면뱃지"
11987444292,510258,SALE,"디즈니 미키마우스 실루엣 키링"
11983513879,510215,SUSPENSION,"내셔널지오그래픽 아이폰16e 글로벌씰 마그네틱 카드도어 범퍼 케이스"
11983513787,510216,SUSPENSION,"내셔널지오그래픽 아이폰16e 맥세이프 클리어 케이스"
11983513680,510217,SUSPENSION,"내셔널지오그래픽 아이폰16e 카드 포켓 케이스"
11983513575,510218,SUSPENSION,"내셔널지오그래픽 아이폰16e 크리스탈 클리어 와펜 케이스"
11983513461,510219,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 글로벌씰 더블프로텍티브 케이스"
11983513378,510220,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 글로벌씰 마그네틱 카드도어 범퍼 케이스"
11983513293,510221,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 글로벌씰 울트라슬림핏 케이스"
11983513183,510222,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 러기드 클리어 케이스"
11983513065,510223,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 매트 클리어 케이스"
11983512968,510224,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 네이쳐 우드 케이스"
11983512864,510225,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 러기드 익스플로러 케이스"
11983512745,510226,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 러기드 케이스"
11983512608,510227,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 러기드 클리어 케이스"
11983512516,510228,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 레더 케이스"
11983512426,510229,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 매트 클리어 케이스"
11983512331,510230,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 소프트 케이스"
11983512229,510231,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 실리콘 케이스"
11983512134,510232,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 울트라슬림핏 케이스"
11983512048,510233,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 크리스탈 슬림핏 케이스"
11983511913,510234,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 맥세이프 클리어 케이스"
11983511815,510235,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 메탈데코 하드쉘 케이스"
11983511697,510236,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 스트랩 케이스"
11983511587,510237,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 카드 포켓 케이스"
11983511482,510238,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 크리스탈 클리어 와펜 케이스"
11983511381,510239,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 크리스탈 클리어 케이스"
11983511270,510240,SUSPENSION,"내셔널지오그래픽 아이폰16 시리즈 팔레트컬러 와펜 케이스"
11983509351,510193,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 글로벌씰 더블프로텍티브 케이스"
11983509256,510194,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 글로벌씰 마그네틱 카드도어 범퍼 케이스"
11983509174,510195,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 글로벌씰 슬림핏 케이스"
11983509075,510196,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 글로벌씰 울트라슬림핏 케이스"
11983508993,510197,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 네이쳐 우드 케이스"
11983508877,510198,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 네이쳐 컬러 슬림핏 케이스"
11983508788,510199,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 러기드 클리어 케이스"
11983508669,510200,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 맥세이프 러기드 익스플로러 케이스"
11983508511,510201,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 맥세이프 러기드 케이스"
11983508403,510202,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 맥세이프 울트라슬림핏 케이스"
11983508338,510203,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 맥세이프 클리어 케이스"
11983508250,510204,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 메탈데코 하드쉘 케이스"
11983508160,510205,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 소프트 케이스"
11983508028,510206,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 스트랩 케이스"
11983507936,510207,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 실리콘 케이스"
11983507816,510208,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 와펜 케이스"
11983507723,510209,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 카드 포켓 케이스"
11983507637,510210,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 크리스탈 슬림핏 케이스"
11983507551,510211,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 크리스탈 클리어 케이스"
11983507470,510212,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 팔레트컬러 와펜 케이스"
11983507355,510213,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 팔레트컬러 케이스"
11983507269,510214,SUSPENSION,"내셔널지오그래픽 아이폰15 시리즈 하드쉘 케이스"
11971805148,510180,SALE,"디즈니 스티치 아크릴 쉐이커"
11971805063,510181,SALE,"디즈니 머펫 개구리(커밋) 인형키링_20cm"
11970790686,510150,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 글로벌씰 더블프로텍티브 케이스"
11970790543,510168,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 팔레트컬러 케이스"
11970790373,510169,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 하드쉘 케이스"
11970790287,510165,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 크리스탈 슬림핏 케이스"
11970790147,510166,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 크리스탈 클리어 케이스"
11970789972,510167,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 팔레트컬러 와펜 케이스"
11970789867,510159,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 비즈니스 월렛 케이스"
11970789657,510160,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 소프트 케이스"
11970789554,510161,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 스트랩 케이스"
11970789393,510162,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 실리콘 케이스"
11970789254,510163,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 와펜 케이스"
11970789127,510164,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 카드 포켓 케이스"
11970788936,510151,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 글로벌씰 마그네틱 카드도어 범퍼 케이스"
11970788846,510152,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 글로벌씰 슬림핏 케이스"
11970788687,510153,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 글로벌씰 울트라슬림핏 케이스"
11970788512,510154,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 네이쳐 우드 케이스"
11970788361,510155,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 네이쳐 컬러 슬림핏 케이스"
11970788188,510156,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 러기드 클리어 케이스"
11970787991,510157,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 맥세이프 러기드 케이스"
11970787802,510158,SUSPENSION,"내셔널지오그래픽 갤럭시S24 시리즈 메탈데코 하드쉘 케이스"
11965578997,510094,SUSPENSION,"내셔널지오그래픽 모바일 러닝벨트 초경량 핸드폰수납 생활방수 야간안전 마라톤 필수템"
11965539916,510105,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 하드쉘 케이스"
11965539851,510106,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 크리스탈 슬림핏 케이스"
11965539776,510107,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 스탠드 스트랩 케이스"
11965539710,510108,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 비즈니스 월렛 케이스"
11965539649,510109,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 메탈데코 하드쉘 케이스"
11965539585,510110,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 맥세이프 클리어 케이스"
11965539487,510111,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 맥세이프 러기드 클리어 케이스"
11965539416,510112,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 글로벌씰 울트라슬림핏 케이스"
11965539340,510113,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 글로벌씰 마그네틱 카드도어 범퍼 케이스"
11965539267,510114,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 글로벌씰 더블프로텍티브 케이스"
11965539198,510115,SUSPENSION,"내셔널지오그래픽 갤럭시S25엣지 카드 포켓 케이스"
11965539114,510116,SUSPENSION,"내셔널지오그래픽 갤럭시S25엣지 맥세이프 클리어 케이스"
11965539058,510117,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 팔레트컬러 케이스"
11965538954,510118,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 팔레트컬러 와펜 케이스"
11965538884,510119,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 크리스탈 클리어 케이스"
11965538802,510120,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 카드 포켓 케이스"
11965538692,510121,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 와펜 케이스"
11965538602,510122,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 실리콘 케이스"
11965538533,510123,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 스트랩 케이스"
11965538444,510127,SUSPENSION,"내셔널지오그래픽 갤럭시S25 시리즈 메탈데코 하드쉘 케이스"
11965516809,510145,SALE,"[노빅딜 오리지널]글라스 2P 세트 (미키/토이스토리)"
11965424752,510141,SALE,"[노빅딜 오리지널] 빈티지 글라스 (8종 택1)"
11960872115,510092,SALE,"마텔 인어공주 클래식 스토리북 플레이세트"
11960872008,510093,SALE,"마텔 인어공주 클래식 스토리북+패션돌 세트"
11956856015,510082,SALE,"디즈니 픽사 코튼캔티 거울키링 PIXAR (마이크)"
11956532822,510081,SALE,"디즈니 픽사 코튼캔티 거울키링 PIXAR (설리반)"
11956532624,510083,SALE,"디즈니 픽사 코튼캔티 거울키링 PIXAR (더키)"
11956532492,510084,SALE,"디즈니 픽사 코튼캔티 거울키링 PIXAR (버니)"
11939287828,510029,SALE,"[디즈니] 캘린더 커스텀 고블렛잔-날짜 베송요청란 기재"
11939286617,510024,SALE,"[디즈니] 캘린더 머그컵 (날짜 배송요청란 기재)"
11938995847,510016,SALE,"[디즈니] K-헤리티지_미키 미니 자개 노리개 키링"
11938994818,510018,SALE,"위니더푸_야생화꿀 300g (100% 천연벌꿀)"
11938994667,510019,SALE,"위니더푸_야생화꿀 365g (100% 천연벌꿀)"
11938994550,510023,SALE,"위니더푸_야생화꿀 500g (100% 천연벌꿀)"
11938990953,510017,SALE,"[디즈니] 위니더푸_스택 머그컵 (색상 2종 택1)"
11937864916,509945,SALE,"디즈니 머펫 개구리(커밋) 인형키링_15cm"
11927688312,509895,SALE,"캠핑/개업 선물 추천[디즈니] 우드 미니 입간판"
11927583486,509894,SALE,"[디즈니] 우드 소스통 (감성 캠핑/집들이 선물)"
11927582763,509891,SALE,"[디즈니] 미키_가죽지갑(2단)"
11927582182,509890,SALE,"[디즈니] 판타지아 아크릴 무드등 (16가지 컬러조절)"
11927581437,509889,SALE,"[디즈니] 주토피아 쉐이커 키링"
11927580588,509885,SALE,"커스텀 미니 보석함 (캐릭터 3종) +각인 배송 메세지"
11919698333,509835,SALE,"[ZD TOYS] 위플래쉬"
11919630601,509833,SALE,"[ZD TOYS] 워머신 마크2"
11919630518,509834,SALE,"[ZD TOYS] 아이언맨 마크15"
11919630391,509836,SALE,"[ZD TOYS] 아이언맨 마크36"
11919630303,509837,SALE,"[ZD TOYS] 아이언맨 마크26"
11919630130,509838,SALE,"[ZD TOYS] 아이언맨 마크25"
11919427566,509847,SALE,"[B급상품] 버즈라이트이어_가습기"
11919426322,509848,SALE,"[디즈니] 니모를찾아서_페이퍼 가랜더"
11919385998,509805,SALE,"[디즈니] 스티치_캐릭터 포스터 A4 8종"
11918092542,509801,SALE,"디즈니 스티치 캐릭터 메탈키링"
11918015847,509812,SALE,"디즈니 스티치 캐릭터 수첩"
11918014828,509809,SALE,"디즈니 스티치 캐릭터 아크릴 젤펜세트"
11907584201,509821,SALE,"마블히어로 논슬립 통풍방석"
11907583253,509820,SALE,"마블히어로 논슬립 통풍시트커버"
11907582014,509634,SUSPENSION,"[디즈니] 미키마우스_팝아트 패브릭포스터 M 5종"
11907581739,509635,SUSPENSION,"[디즈니] 미키마우스_올드포스터 패브릭포스터 M 9종"
11907580043,509636,SUSPENSION,"[디즈니] 미키마우스_올드포스터 스위치가리개 9종"
11907579758,509637,SUSPENSION,"[디즈니]미키마우스_팝아트 스위치가리개 5종"
11907579461,509638,SUSPENSION,"[디즈니] 미키마우스_패턴 스위치가리개 20종"
11907579148,509640,SUSPENSION,"[디즈니] 스티치_캐릭터 스위치 가리개 8종"
11907578847,509642,SUSPENSION,"[디즈니] 스티치_패턴 스위치 가리개 7종"
11906876674,509807,SALE,"[디즈니] 미키마우스_팝아트 포스터 A4 5종"
11906876386,509808,SALE,"[디즈니] 미키마우스_올드 포스터 A4 9종"
11905975631,509804,SALE,"[디즈니] 스티치_패턴 포스터 A4 7종"
11905975457,509806,SALE,"[디즈니] 미키마우스_패턴 포스터 A4 20종"
11896978613,509650,SALE,"[디즈니] 미키마우스_올드포스터 A2 9종"
11896095071,509653,SALE,"[디즈니] 미키마우스_팝아트 포스터 A2 5종"
11896094888,509658,SALE,"[디즈니] 미키마우스_패턴 포스터 A2 20종"
11896094552,509648,SALE,"[디즈니] 스티치_캐릭터 포스터 A2 8종"
11896094353,509646,SALE,"[디즈니] 스티치_패턴 포스터 A2 7종"
11896079705,509631,SUSPENSION,"[디즈니] 미키마우스_패턴 패브릭포스터 M 20종"
11896079475,509629,SUSPENSION,"[디즈니] 스티치_캐릭터 패브릭포스터 M 8종"
11896073608,509627,SUSPENSION,"[디즈니]스티치_패턴 패브릭포스터 M 7종"
11896068514,509692,SALE,"[디즈니] 위니더푸_북커버 (사이즈 S, 항균 원단)"
11895999612,509748,SALE,"[디즈니] 미키&미니_청화백자 커피잔 (1인 찻잔)"
11892430214,509727,SALE,"디즈니] 투명키링_토이스토리 (7종 택1)"
11892428821,509693,SALE,"[디즈니] 푸_딥 모이스처 허니솝 (자연원료사용)"
11891136488,509741,SALE,"[디즈니] 위니더푸_밤꿀 300g (100% 천연벌꿀)"
11891135981,509742,SALE,"[디즈니] 위니더푸_밤꿀 365g (100% 천연벌꿀)"
11891135552,509743,SALE,"[디즈니] 위니더푸_밤꿀 500g (100% 천연벌꿀)"
11891135193,509744,SALE,"위니더푸_아카시아꿀 300g (100% 천연 벌꿀)"
11891133914,509745,SALE,"위니더푸_아카시아꿀 365g (100% 천연벌꿀)"
11891133058,509746,SALE,"위니더푸_아카시아꿀 500g (100% 천연벌꿀)"
11891050195,509728,SALE,"[디즈니] 토이스토리 마스킹테이프 (5종 택1)"
11891047956,509722,SALE,"[디즈니] 위니더푸_카드스티커 (캐릭터 4종)"
11891047671,509726,SALE,"[디즈니] 빈티지 알파벳 스티커 (5종 택1)"
11891039349,509694,SALE,"선물 추천 [디즈니] 미키&미니_곡두선 부채"
11891035576,509738,OUTOFSTOCK,"[텐바이텐X자작나무공방] 미키&미니_나전칠기 무드등"
11891035304,509739,OUTOFSTOCK,"[텐바이텐X자작나무공방] 미키&미니_청화백자 무드등"
11891034949,509740,OUTOFSTOCK,"[텐바이텐X자작나무공방] 미키미니 청화백자 무드등_창살"
11873417266,509691,SALE,"[디즈니] 백설공주_무드등 (탁상, 벽걸이 가능)"
